,id,title,prefix,ocr_url
426,mc00456-001-bx0003-030-001,How to befriend laboratory animals,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-030-001/mc00456-001-bx0003-030-001.txt
427,mc00456-001-bx0003-031-001,How to free your caged wild bird,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-031-001/mc00456-001-bx0003-031-001.txt
428,mc00620-001-bx0001-050-001,How to treat cats,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-050-001/mc00620-001-bx0001-050-001.txt
429,mc00456-001-bx0003-032-001,How to treat domestic animals: cats,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-032-001/mc00456-001-bx0003-032-001.txt
430,mc00456-001-bx0003-033-001,Human animals for research (versuchsthiere)* in the hospitals: the story of cancer grafting in France and Germany,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-033-001/mc00456-001-bx0003-033-001.txt
431,mc00456-001-bx0003-034-001,Human victims of medical research,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-034-001/mc00456-001-bx0003-034-001.txt
432,mc00456-001-bx0003-035-001,Human vivisection,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-035-001/mc00456-001-bx0003-035-001.txt
433,mc00456-001-bx0003-036-001,Human vivisection (continued),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-036-001/mc00456-001-bx0003-036-001.txt
434,mc00456-001-bx0003-037-001,Human vivisection: a reproach to civilisation,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-037-001/mc00456-001-bx0003-037-001.txt
435,mc00456-001-bx0003-038-001,Human vivisection: a statement and an inquiry,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-038-001/mc00456-001-bx0003-038-001.txt
436,mc00456-001-bx0003-039-001,Humane destruction of foxes: Cyanogas method,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-039-001/mc00456-001-bx0003-039-001.txt
437,mc00456-001-bx0003-040-001,Humane destruction of rats and mice,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-040-001/mc00456-001-bx0003-040-001.txt
438,mc00344-001-lb0001_24-004-000,Humane Education,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_24-004-000/mc00344-001-lb0001_24-004-000.txt
439,mc00344-001-lb0001_25-001-000,Humane Education,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_25-001-000/mc00344-001-lb0001_25-001-000.txt
440,mc00344-001-lb0001_25-002-000,Humane Education,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_25-002-000/mc00344-001-lb0001_25-002-000.txt
441,mc00620-001-bx0001-053-001,"Humane education leaflets, no. 2: Birds",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-053-001/mc00620-001-bx0001-053-001.txt
442,mc00620-001-bx0001-051-001,Humane education: an address to teachers,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-051-001/mc00620-001-bx0001-051-001.txt
443,mc00620-001-bx0001-052-001,Humane education: what to teach and how to teach it,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-052-001/mc00620-001-bx0001-052-001.txt
444,mc00456-001-bx0003-042-001,"Humane life, vol. 1, no. 1",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-042-001/mc00456-001-bx0003-042-001.txt
445,mc00456-001-bx0003-043-001,"Humane life, vol. 1, no. 2",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-043-001/mc00456-001-bx0003-043-001.txt
446,mc00456-001-bx0003-044-001,"Humane life, vol. 1, no. 3",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-044-001/mc00456-001-bx0003-044-001.txt
447,mc00456-001-bx0003-045-001,"Humane life, vol. 1, no. 4",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-045-001/mc00456-001-bx0003-045-001.txt
448,mc00456-001-bx0003-046-001,"Humane life, vol. 2, no. 1",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-046-001/mc00456-001-bx0003-046-001.txt
449,mc00456-001-bx0003-047-001,"Humane life, vol. 2, no. 2",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-047-001/mc00456-001-bx0003-047-001.txt
450,mc00456-001-bx0003-048-001,"Humane life, vol. 3, no. 2",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-048-001/mc00456-001-bx0003-048-001.txt
451,mc00456-001-bx0003-049-001,"Humane life, vol. 3, no. 4",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-049-001/mc00456-001-bx0003-049-001.txt
452,mc00344_118727_20200717_4426,"Humane Slaughter (Electrical Stunning), 1955-1968",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118727_20200717_4426/mc00344_118727_20200717_4426.txt
453,mc00344_118728_20200722_4431,"Humane Slaughter (Electrical Stunning), 1955-1968",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118728_20200722_4431/mc00344_118728_20200722_4431.txt
454,mc00456-001-bx0003-050-001,Humane slaughter of animals for food: allegations & objections of meat traders,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-050-001/mc00456-001-bx0003-050-001.txt
455,mc00344_118746_20200129_1196,"Humane Slaughter Publicity, 1956-1961",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118746_20200129_1196/mc00344_118746_20200129_1196.txt
456,mc00344_118736_20191217_795,"Humane Slaughter, Camille F. Gravel",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118736_20191217_795/mc00344_118736_20191217_795.txt
457,mc00344_118735_20191217_789,"Humane Slaughter, General Correspondence",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118735_20191217_789/mc00344_118735_20191217_789.txt
458,mc00344_118734_20191217_783,"Humane Slaughter, General Correspondence",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118734_20191217_783/mc00344_118734_20191217_783.txt
459,mc00344_118739_20191217_801,"Humane Slaughter, House of Representatives",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118739_20191217_801/mc00344_118739_20191217_801.txt
460,mc00344_118743_20191217_813,"Humane Slaughter, New York",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118743_20191217_813/mc00344_118743_20191217_813.txt
461,mc00344_118745_20191217_807,"Humane Slaughter, New York",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118745_20191217_807/mc00344_118745_20191217_807.txt
462,mc00456-001-bx0003-051-001,Humane slaughtering,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-051-001/mc00456-001-bx0003-051-001.txt
463,mc00344-001-bx0001_44-003-000,Humane Society Lawsuit correspondence,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-bx0001_44-003-000/mc00344-001-bx0001_44-003-000.txt
464,mc00344-001-lb0001_25-003-000,Humane Society Radio Show,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_25-003-000/mc00344-001-lb0001_25-003-000.txt
465,mc00456-001-bx0003-054-001,Humane treatment of farm animals,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-054-001/mc00456-001-bx0003-054-001.txt
466,mc00344_118764_20200108_831,"Humane Treatment of Lab Animals, Senate Responses, 1964",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118764_20200108_831/mc00344_118764_20200108_831.txt
467,mc00344_118763_20200131_1266,"Humane Treatment of Lab Animals, Senate Responses, 1964",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118763_20200131_1266/mc00344_118763_20200131_1266.txt
468,mc00344_118766_20200108_852,"Humane Treatment of Lab Animals, Senate Responses, 1965",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118766_20200108_852/mc00344_118766_20200108_852.txt
469,mc00344_118765_20200108_842,"Humane Treatment of Lab Animals, Senate Responses, 1965",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118765_20200108_842/mc00344_118765_20200108_842.txt
470,mc00456-001-bx0003-055-001,"Humane work of German, Austrian, Swedish and American bacteriologists",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-055-001/mc00456-001-bx0003-055-001.txt
471,mc00620-001-hb0002-017-008,Humanity Martin,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-hb0002-017-008/mc00620-001-hb0002-017-008.txt
472,mc00620-001-hb0002-019-009,Humanity Martin,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-hb0002-019-009/mc00620-001-hb0002-019-009.txt
473,mc00456-001-bx0004-002-002,"I.C.I. game researches advisory leaflet no. 12, Disease: some simple treatments",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-002-002/mc00456-001-bx0004-002-002.txt
474,mc00456-001-bx0004-002-003,"I.C.I. game researches advisory leaflet no. 13, partridge stocks and mortalities",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-002-003/mc00456-001-bx0004-002-003.txt
475,mc00456-001-bx0004-002-004,"I.C.I. game researches advisory leaflet no. 14, winter feeding and watering",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-002-004/mc00456-001-bx0004-002-004.txt
476,mc00456-001-bx0004-002-001,I.C.I. game researches advisory leaflet no. 3: grit and dust,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-002-001/mc00456-001-bx0004-002-001.txt
477,mc00456-001-bx0004-003-001,Immunisation against diphtheria: what eminent doctors think about inoculation,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-003-001/mc00456-001-bx0004-003-001.txt
478,mc00456-001-bx0004-005-001,In England--now,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-005-001/mc00456-001-bx0004-005-001.txt
479,mc00620-001-bx0001-067-001,In many foreign fields,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-067-001/mc00620-001-bx0001-067-001.txt
480,mc00456-001-bx0004-006-001,In memoriam: the good Earl of Shaftesbury on vivisection,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-006-001/mc00456-001-bx0004-006-001.txt
481,mc00456-001-bx0004-007-001,In prison for life,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-007-001/mc00456-001-bx0004-007-001.txt
482,mc00456-001-bx0004-008-001,In the company of anti-vivisectionists: are you ashamed of being an anti-vivisectionist?,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-008-001/mc00456-001-bx0004-008-001.txt
483,mc00456-001-bx0004-009-001,In the long run,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-009-001/mc00456-001-bx0004-009-001.txt
484,mc00236_2595394_20191206_657,In the Presence of Animals: Correspondence,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595394_20191206_657/mc00236_2595394_20191206_657.txt
485,mc00236_2595399_20191206_663,In the Presence of Animals: Draft,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595399_20191206_663/mc00236_2595399_20191206_663.txt
486,mc00236_2595444_20191212_717,"In the Presence of Animals: General Poetry, A-B",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595444_20191212_717/mc00236_2595444_20191212_717.txt
487,mc00236_2595449_20191212_723,"In the Presence of Animals: General Poetry, C-D",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595449_20191212_723/mc00236_2595449_20191212_723.txt
488,mc00236_2595454_20191212_729,"In the Presence of Animals: General Poetry, E-G",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595454_20191212_729/mc00236_2595454_20191212_729.txt
489,mc00236_2595459_20191212_735,"In the Presence of Animals: General Poetry, H-K",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595459_20191212_735/mc00236_2595459_20191212_735.txt
490,mc00236_2595404_20191206_669,"In the Presence of Animals: Poetry ""Companions""",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595404_20191206_669/mc00236_2595404_20191206_669.txt
491,mc00236_2595409_20191209_675,"In the Presence of Animals: Poetry ""Dominion""",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595409_20191209_675/mc00236_2595409_20191209_675.txt
492,mc00236_2595414_20191209_681,"In the Presence of Animals: Poetry ""Farm""",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595414_20191209_681/mc00236_2595414_20191209_681.txt
493,mc00236_2595419_20191212_687,"In the Presence of Animals: Poetry ""Legend/Dreamscape""",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595419_20191212_687/mc00236_2595419_20191212_687.txt
494,mc00236_2595424_20191212_693,"In the Presence of Animals: Poetry ""Protection""",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595424_20191212_693/mc00236_2595424_20191212_693.txt
495,mc00236_2595429_20191212_699,"In the Presence of Animals: Poetry ""Road""",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595429_20191212_699/mc00236_2595429_20191212_699.txt
496,mc00236_2595434_20191212_705,"In the Presence of Animals: Poetry ""Traps""",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595434_20191212_705/mc00236_2595434_20191212_705.txt
497,mc00236_2595439_20191212_711,"In the Presence of Animals: Poetry ""Wild""",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595439_20191212_711/mc00236_2595439_20191212_711.txt
498,mc00236_2595464_20200115_936,"In the Presence of Animals: Poetry, L-N",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595464_20200115_936/mc00236_2595464_20200115_936.txt
499,mc00236_2595489_20200115_961,"In the Presence of Animals: Poetry, No Author A-W",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595489_20200115_961/mc00236_2595489_20200115_961.txt
500,mc00236_2595469_20200115_941,"In the Presence of Animals: Poetry, O-P",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595469_20200115_941/mc00236_2595469_20200115_941.txt
501,mc00236_2595474_20200115_946,"In the Presence of Animals: Poetry, R-S",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595474_20200115_946/mc00236_2595474_20200115_946.txt
502,mc00236_2595479_20200115_951,"In the Presence of Animals: Poetry, T-V",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595479_20200115_951/mc00236_2595479_20200115_951.txt
503,mc00236_2595484_20200115_956,"In the Presence of Animals: Poetry, W-Z",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595484_20200115_956/mc00236_2595484_20200115_956.txt
504,mc00620-001-bx0001-054-001,Inasmuch: our Christian duty to dumb creatures,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-054-001/mc00620-001-bx0001-054-001.txt
505,mc00620-001-bx0001-055-001,Increase in cruelty--a challenge,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-055-001/mc00620-001-bx0001-055-001.txt
506,mc00620-001-hb0002-020-004,Increase in cruelty--a challenge,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-hb0002-020-004/mc00620-001-hb0002-020-004.txt
507,mc00620-001-bx0001-057-001,Influence; The cry of suffering creatures,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-057-001/mc00620-001-bx0001-057-001.txt
508,mc00344-001-lb0001_25-004-000,Information Report,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_25-004-000/mc00344-001-lb0001_25-004-000.txt
509,mc00344-001-lb0001_25-005-000,Information Report,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_25-005-000/mc00344-001-lb0001_25-005-000.txt
510,mc00456-001-bx0004-010-001,Instructions for dealing with rabbits,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-010-001/mc00456-001-bx0004-010-001.txt
511,mc00456-001-bx0004-011-001,Insulin: how was insulin first obtained?,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-011-001/mc00456-001-bx0004-011-001.txt
512,mc00456-001-bx0004-014-001,Is it necessary to continue the use of ponies down the mines?,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-014-001/mc00456-001-bx0004-014-001.txt
513,mc00344-001-lb0001_39-009-000,"Isobel Slater correspondence, leaflets, and posters",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_39-009-000/mc00344-001-lb0001_39-009-000.txt
514,mc00344-001-lb0001_39-008-000,"Isobel Slater correspondence, leaflets, and posters",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_39-008-000/mc00344-001-lb0001_39-008-000.txt
515,mc00344-001-lb0001_40-001-000,"Isobel Slater correspondence, leaflets, and posters",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_40-001-000/mc00344-001-lb0001_40-001-000.txt
516,mc00344-001-lb0001_40-002-000,"Isobel Slater correspondence, leaflets, and posters",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_40-002-000/mc00344-001-lb0001_40-002-000.txt
517,mc00344-001-bx0001_33-002-000,J.M. Perry,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-bx0001_33-002-000/mc00344-001-bx0001_33-002-000.txt
518,mc00620-001-bx0001-058-001,"Jack, a mendicant",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-058-001/mc00620-001-bx0001-058-001.txt
519,mc00456-001-bx0004-015-001,Jennerism and Pasteurism: the genesis of the germ theory of disease,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-015-001/mc00456-001-bx0004-015-001.txt
520,mc00344-001-lb0001_26-005-000,Joseph Wood Krutch,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_26-005-000/mc00344-001-lb0001_26-005-000.txt
521,mc00456-001-bx0004-016-001,"Junior division talks, no. 2: Imprisoned for life",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-016-001/mc00456-001-bx0004-016-001.txt
522,mc00456-001-bx0004-017-001,"Junior division talks, no. 3: Chivalry",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-017-001/mc00456-001-bx0004-017-001.txt
523,mc00456-001-bx0004-018-001,"Junior series, no. 1: What do young people think about hunting animals?",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-018-001/mc00456-001-bx0004-018-001.txt
524,mc00456-001-bx0004-019-001,"Junior series, no. 2: Hunting the fox to death",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-019-001/mc00456-001-bx0004-019-001.txt
525,mc00456-001-bx0004-020-001,"Junior series, no. 6: The cruelty of shooting",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-020-001/mc00456-001-bx0004-020-001.txt
526,mc00236_2595494_20200115_966,"Just Business: Contract, 1981",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595494_20200115_966/mc00236_2595494_20200115_966.txt
527,mc00236_2595499_20200115_971,"Just Business: Correspondence, 1984",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595499_20200115_971/mc00236_2595499_20200115_971.txt
528,mc00236_2595504_20200115_976,"Just Business: Publicity & Reviews, 1984",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595504_20200115_976/mc00236_2595504_20200115_976.txt
529,mc00456-001-bx0004-021-001,Kind killing,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-021-001/mc00456-001-bx0004-021-001.txt
530,mc00620-001-bx0001-059-001,Kindness to animals,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-059-001/mc00620-001-bx0001-059-001.txt
531,mc00620-001-hb0002-020-002,Kindness to animals,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-hb0002-020-002/mc00620-001-hb0002-020-002.txt
532,mc00620-001-bx0001-060-001,Kindness to animals: a sermon,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-060-001/mc00620-001-bx0001-060-001.txt
533,mc00620-001-bx0001-061-001,Kinship,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-061-001/mc00620-001-bx0001-061-001.txt
534,mc00344_118768_20200108_864,"Lab Animal Articles and Correspondence, 1966",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118768_20200108_864/mc00344_118768_20200108_864.txt
535,mc00344_118769_20200108_870,"Laboratory Animal Articles/Correspondence, Press and Publicity, 1962-1966",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118769_20200108_870/mc00344_118769_20200108_870.txt
536,mc00344_118770_20200108_876,"Laboratory Animal Bill Opponents, 1962-1963",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118770_20200108_876/mc00344_118770_20200108_876.txt
537,mc00344_118772_20200115_986,"Laboratory Animal Bill, Clippings & Letters to the Editor, 1965-1960",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118772_20200115_986/mc00344_118772_20200115_986.txt
538,mc00344_118771_20200115_981,"Laboratory Animal Bill: Opposition Too Weak, Correspondence, 1960-1966",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118771_20200115_981/mc00344_118771_20200115_981.txt
539,mc00344_118773_20200115_991,"Laboratory Animal Bills, American Veterinary Medical Association Letters, 1963",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118773_20200115_991/mc00344_118773_20200115_991.txt
540,mc00344_118775_20200115_996,"Laboratory Animal Bills, Letters to the Editor, 1960-1961",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118775_20200115_996/mc00344_118775_20200115_996.txt
541,mc00344_118779_20200115_1001,"Laboratory Animal Bills, Letters to the Editor, Stories, Editorials, 1960",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118779_20200115_1001/mc00344_118779_20200115_1001.txt
542,mc00344-001-lb0001_31-001-000,Laboratory Animals - letters and clippings,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_31-001-000/mc00344-001-lb0001_31-001-000.txt
543,mc00344-001-lb0001_31-002-000,Laboratory Animals - letters and clippings,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_31-002-000/mc00344-001-lb0001_31-002-000.txt
544,mc00344-001-lb0001_31-003-000,Laboratory Animals - letters and clippings,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_31-003-000/mc00344-001-lb0001_31-003-000.txt
545,mc00344_118782_20200115_1006,"Laboratory Animals, A. S. Tape (Short Version)",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118782_20200115_1006/mc00344_118782_20200115_1006.txt
546,mc00344_118785_20200115_1016,"Laboratory Animals, Congressional Responses, 1962-1965",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118785_20200115_1016/mc00344_118785_20200115_1016.txt
547,mc00344_118784_20200115_1011,"Laboratory Animals, Congressional Responses, 1962-1965",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344_118784_20200115_1011/mc00344_118784_20200115_1011.txt
548,mc00344-001-lb0001_26-006-000,Laboratory Animals--Letters and Clippings,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_26-006-000/mc00344-001-lb0001_26-006-000.txt
549,mc00456-001-bx0004-022-001,"Last speech on vivisection of Lawson Tait, M.D., F.R.C.S., LL.D.",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-022-001/mc00456-001-bx0004-022-001.txt
550,mc00456-001-bx0005-017-002,Letter about four cases from a P.D.S.A. rescue squad report,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0005-017-002/mc00456-001-bx0005-017-002.txt
551,mc00456-001-bx0004-025-001,"Letter from Col. Robert G. Ingersoll to Philip G. Peabody, Esq.",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-025-001/mc00456-001-bx0004-025-001.txt
552,mc00456-001-bx0004-026-001,"Letter from Professor Lawson Tait, F.R.C.S., respecting experiments on living animals",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-026-001/mc00456-001-bx0004-026-001.txt
553,mc00456-001-bx0005-017-001,Letter from the P.D.S.A. to Mr. & Mrs. W. Telfer,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0005-017-001/mc00456-001-bx0005-017-001.txt
554,mc00456-001-bx0004-023-001,Letter from The Universities Federation for Animal Welfare chairman regarding a request for donation,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-023-001/mc00456-001-bx0004-023-001.txt
555,mc00456-001-bx0004-024-001,Letter from The Universities Federation for Animal Welfare chief clerk detailing an order of the Universities Federation for Animal Welfare Courier,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-024-001/mc00456-001-bx0004-024-001.txt
556,mc00344-001-lb0001_31-004-000,"Letters to ""Friend of Whales""",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_31-004-000/mc00344-001-lb0001_31-004-000.txt
557,mc00344-001-bx0001_1-003-000,"Literature from American Animal Hospital Association convention, 1965",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-bx0001_1-003-000/mc00344-001-bx0001_1-003-000.txt
558,mc00344-001-bx0001_1-002-000,"Literature from the American Animal Hospital Association convention, 1969",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-bx0001_1-002-000/mc00344-001-bx0001_1-002-000.txt
559,mc00456-001-bx0004-027-001,Local councils and cruel sports,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-027-001/mc00456-001-bx0004-027-001.txt
560,mc00456-001-bx0004-029-001,Lord Lister and experimentation: a reply,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-029-001/mc00456-001-bx0004-029-001.txt
561,mc00344-001-bx0001_44-008-000,Major C. Van der Byl,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-bx0001_44-008-000/mc00344-001-bx0001_44-008-000.txt
562,mc00456-001-bx0004-031-001,Malaria: scourge of the human race,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-031-001/mc00456-001-bx0004-031-001.txt
563,mc00620-001-bx0001-066-001,Man's dominion over animals,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-066-001/mc00620-001-bx0001-066-001.txt
564,mc00456-001-bx0004-033-001,Man's greatest shame,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0004-033-001/mc00456-001-bx0004-033-001.txt
565,mc00344-001-lb0001_26-001-000,Materials for Information Report,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_26-001-000/mc00344-001-lb0001_26-001-000.txt
566,mc00344-001-lb0001_26-002-000,Materials for Information Report,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_26-002-000/mc00344-001-lb0001_26-002-000.txt
